zip_code_prefix;city;state;geom;geog;latitude_avg;longitude_avg
4847;sao paulo;SP;;;-23.754657436580302;-46.6971784679439
98958;sao jose do inhacora;RS;;;-27.72629148195702;-54.12735888843683
1234;sao paulo;SP;;;-23.537055499855768;-46.66361722052618
3942;sao paulo;SP;;;-23.598188486265773;-46.500497402995
4932;sao paulo;SP;;;-23.679775123453;-46.75675398689416
3737;sao paulo;SP;;;-23.50698403719198;-46.51398159824576
11721;praia grande;SP;;;-24.00917815958798;-46.449387895781626
72455;brasilia;DF;;;;
29051;vitoria;ES;;;-20.313776163831765;-40.32030283163324
99655;faxinalzinho;RS;;;-27.42076320667784;-52.67418761142168
66120;belem;PA;;;-1.4131656572220437;-48.47726487206407
34740;ravena;MG;;;-19.728929999999963;-43.75985499999996
69906;rio branco;AC;;;-9.995400464862191;-67.8076629741743
24370;niteroi;RJ;;;-22.931171622540223;-43.11725640397596
85907;toledo;PR;;;-24.742349114398635;-53.70805331768094
86076;londrina;PR;;;-23.285663979155043;-51.18045084353287
9656;sao bernardo do campo;SP;;;-23.65855761964661;-46.60333029923936
64600;picos;PI;;;-7.077400026804777;-41.47074002518156
79825;dourados;MS;;;-22.220874902103272;-54.80934024485799
94495;viamao;RS;;;-30.05563661302039;-51.08595118098548
57608;palmeira dos indios;AL;;;-9.412516394640368;-36.64264262753168
56360;afranio;PE;;;-8.515395318535546;-41.012559196742544
38022;uberaba;MG;;;-19.762886766028046;-47.93858631709849
35338;ubaporanga;MG;;;-19.63724698139444;-42.10762849313846
3283;sao paulo;SP;;;-23.586405411881792;-46.54237110214088
86430;santo antonio da platina;PR;;;-23.29678493275268;-50.0801108400298
89708;concordia;SC;;;-27.243439526955736;-52.03765778699477
63165;nova olinda;CE;;;-7.095482349891182;-39.67880714316803
40430;salvador;BA;;;-12.928889252293818;-38.49946382292688
88165;biguacu;SC;;;-27.471347271855308;-48.66254250683506
69007;manaus;AM;;;-3.0920355;-59.92157474999999
54740;sao lourenco da mata;PE;;;-8.013860372385903;-35.016474807222295
3734;sao paulo;SP;;;-23.511236562622702;-46.52516254443722
6882;itapecerica da serra;SP;;;-23.740323844601743;-46.89787469482508
55395;jupi;PE;;;-8.70892707294909;-36.417839360975655
58035;joao pessoa;PB;;;-7.062454676928897;-34.84178048112988
64120;uniao;PI;;;-4.584783182160254;-42.85579801454377
44600;ipira;BA;;;-12.157899638207386;-39.7404365008309
25080;duque de caxias;RJ;;;-22.78540473304261;-43.29772821126139
35183;timoteo;MG;;;-19.57434579525786;-42.67627161216655
55298;garanhuns;PE;;;-8.880250253678792;-36.46636636427381
3702;sao paulo;SP;;;-23.51674732944774;-46.54818243075192
57305;arapiraca;AL;;;-9.749041409132976;-36.66865851711054
74683;goiania;GO;;;-16.614895610661804;-49.2209963032458
7786;cajamar;SP;;;-23.33393515295688;-46.83343856634467
75262;senador canedo;GO;;;-16.708347861999982;-49.07631812099999
2204;sao paulo;SP;;;-23.483740588954927;-46.5898570932541
55745;orobo;PE;;;-7.747069473132823;-35.60347211626461
88715;jaguaruna;SC;;;-28.621531461000867;-49.023995719014565
7957;francisco morato;SP;;;-23.25464720374669;-46.74506871163964
99270;sao domingos do sul;RS;;;-28.53050546538427;-51.889635292687714
3390;sao paulo;SP;;;-23.592445491257426;-46.52635145282469
96045;pelotas;RS;;;-31.7485434343586;-52.39092172064175
77066;palmas;TO;;;-10.337501455345937;-48.281394754605046
34585;sabara;MG;;;-19.886497118571203;-43.85203057628576
89163;rio do sul;SC;;;-27.20163932194593;-49.65371045031453
37245;carrancas;MG;;;-21.489704999999997;-44.64164924999999
88355;brusque;SC;;;-27.011233923949707;-48.88051407386524
21870;rio de janeiro;RJ;;;-22.87130753067111;-43.45235439953255
5793;sao paulo;SP;;;-23.63927121218814;-46.77614997992145
3309;sao paulo;SP;;;-23.546317033585304;-46.56884297253152
3571;sao paulo;SP;;;-23.571611580904843;-46.48743097446476
57680;boca da mata;AL;;;-9.64243344854664;-36.21874341424441
68501;maraba;PA;;;-5.374055115814222;-49.12458202766019
83409;colombo;PR;;;-25.371132577664817;-49.18125077989034
64212;parnaiba;PI;;;-2.931639387756114;-41.75817711039642
64607;picos;PI;;;-7.076489674934629;-41.4655256851799
1551;sao paulo;SP;;;-23.576649380518187;-46.61216232569684
59040;natal;RN;;;-5.727435856793125;-35.2609452039794
59615;mossoro;RN;;;-5.152064686359812;-37.35352859917288
35628;morada nova de minas;MG;;;-18.608209746557023;-45.354469230692665
8738;mogi das cruzes;SP;;;-23.557769929870062;-46.20117388588191
73970;mambai;GO;;;-14.489334290868127;-46.11329914188419
35275;sao felix de minas;MG;;;-18.589660548548963;-41.48861628319123
5621;sao paulo;SP;;;-23.599606714409337;-46.72349637578634
58704;patos;PB;;;-7.01885408301656;-37.28096338237764
5595;sao paulo;SP;;;-23.58085566165113;-46.742443261595774
61700;aquiraz;CE;;;-3.901738499999997;-38.38465799999999
93042;sao leopoldo;RS;;;-29.76129327355972;-51.11963512462503
17024;bauru;SP;;;-22.295548583386346;-49.069619266720544
2239;sao paulo;SP;;;-23.483926269699744;-46.60867003954127
59621;mossoro;RN;;;-5.1707638883269045;-37.32973869130278
37718;pocos de caldas;MG;;;-21.88129040399997;-46.61625499999997
72301;brasilia;DF;;;-15.887367245869855;-48.1101170804173
52150;recife;PE;;;-8.00463885388859;-34.9107937326277
53010;olinda;PE;;;-8.020893604218358;-34.85070383971952
68815;curralinho;PA;;;-1.8133271211288224;-49.79530269679687
12830;sao jose do barreiro;SP;;;-22.6455089733126;-44.5834815133437
35270;mendes pimentel;MG;;;-18.661109292895866;-41.40601459012222
72450;brasilia;DF;;;-16.008511777961637;-48.05001692124417
36720;volta grande;MG;;;-21.769150075768952;-42.53885130446079
7231;guarulhos;SP;;;-23.45496427448088;-46.46921558018531
17150;paulistania;SP;;;-22.578742863275487;-49.4042064390494
41253;salvador;BA;;;-12.927427828284763;-38.44039224833437
75074;anapolis;GO;;;-16.277436;-48.930338250000005
1150;sao paulo;SP;;;-23.532255303364263;-46.662756071469765
99660;campinas do sul;RS;;;-27.71885197126028;-52.62608527511285
14412;franca;SP;;;-20.564239500000003;-47.3550705
18031;sorocaba;SP;;;-23.514805626303925;-47.46355489723096
64388;lagoa do piaui;PI;;;-5.409658556365997;-42.64681246377987
5785;sao paulo;SP;;;-23.62183552039933;-46.76420516111718
72237;brasilia;DF;;;;
73355;brasilia;DF;;;-15.613219754370055;-47.634797899818615
1514;sao paulo;SP;;;-23.55306435468261;-46.62768625580495
64330;sao miguel do tapuio;PI;;;-5.502728385672942;-41.32488129445539
5459;sao paulo;SP;;;-23.558232237030367;-46.70226234638461
97770;nova esperanca do sul;RS;;;-29.40959645171018;-54.830555709833256
71820;brasilia;DF;;;-15.88607502996301;-48.01676701284128
3965;sao paulo;SP;;;-23.60215684762537;-46.47390783014024
19030;presidente prudente;SP;;;-22.11976664599232;-51.37709728851457
93601;estancia velha;RS;;;-29.64089056198603;-51.17042592433398
55150;belo jardim;PE;;;-8.33329511889542;-36.41979858950759
36690;descoberto;MG;;;-21.46186653796826;-42.96120471996824
25560;sao joao de meriti;RJ;;;-22.769711367523303;-43.37281091738682
12140;sao luis do paraitinga;SP;;;-23.2263927893372;-45.3173126889704
49520;campo do brito;SE;;;-10.752075705980422;-37.491271165436586
99340;lagoao;RS;;;-29.22137414960179;-52.77339757898556
9664;sao bernardo do campo;SP;;;-23.65968591727749;-46.60813165029715
60450;fortaleza;CE;;;-3.7389337489736674;-38.55893130848019
75383;trindade;GO;;;-16.64272799999999;-49.42100699999999
5551;sao paulo;SP;;;-23.58872637468981;-46.761684381066445
89765;paial;SC;;;-27.252211025507226;-52.49891484693896
55641;gravata;PE;;;-8.197820207246139;-35.584638408143434
36560;cajuri;MG;;;-20.78648289279877;-42.79814772248994
76260;diorama;GO;;;-16.240203113601034;-51.25840749629374
39890;joaima;MG;;;-16.660190401552875;-41.01830667988212
25625;petropolis;RJ;;;-22.515870388115008;-43.17078349038782
26180;belford roxo;RJ;;;-22.70532225838791;-43.33966082014049
18685;lencois paulista;SP;;;-22.58508820351035;-48.8109752196649
87670;inaja;PR;;;-22.75051478806147;-52.20109895136724
5521;sao paulo;SP;;;-23.59057842687693;-46.73025262384717
2815;sao paulo;SP;;;-23.4447480313636;-46.71467286511052
24426;sao goncalo;RJ;;;-22.83536936790349;-43.08464036790347
88049;florianopolis;SC;;;-27.68485354690382;-48.55820629045023
96055;pelotas;RS;;;-31.739274041635383;-52.3380757009349
36895;vieiras;MG;;;-20.86432925188241;-42.245957741996776
97970;roque gonzales;RS;;;-28.13195164761059;-55.02509246672582
88358;brusque;SC;;;-27.15299611296093;-48.92973849500833
64606;picos;PI;;;-7.080297767815511;-41.41679479664622
32605;betim;MG;;;-19.933621491257423;-44.18191702039934
40445;salvador;BA;;;-12.94079433772401;-38.50070091206361
68420;mocajuba;PA;;;-2.585184077208961;-49.50453395356183
12414;pindamonhangaba;SP;;;-22.947077373511533;-45.40828743495752
55730;bom jardim;PE;;;-7.7934361373164736;-35.59490333040225
44640;riachao do jacuipe;BA;;;-11.810624672685105;-39.37858831066986
28995;saquarema;RJ;;;-22.88289029498933;-42.46821016090328
74769;goiania;GO;;;-16.653986707680428;-49.18507210578588
86085;londrina;PR;;;-23.25532056895961;-51.14744899417161
44350;governador mangabeira;BA;;;-12.601248223442916;-39.04132452197248
83705;araucaria;PR;;;-25.568313168441374;-49.39750915829013
44094;feira de santana;BA;;;-12.277955999999946;-38.93351299999995
70293;brasilia;DF;;;-15.831346500000004;-47.9170125
2073;sao paulo;SP;;;-23.501230323619367;-46.60751038343238
64965;avelino lopes;PI;;;-10.201871999999945;-43.96169149999997
87560;ipora;PR;;;-23.99278598350291;-53.69902728244386
79301;corumba;MS;;;-19.00448939996408;-57.65074747990116
42739;lauro de freitas;BA;;;-12.890113973874652;-38.35113726109743
93880;ararica;RS;;;-29.61265607145342;-50.92736417492653
28913;cabo frio;RJ;;;-22.88829396664173;-42.04304081910829
63020;juazeiro do norte;CE;;;-7.207693723337617;-39.30445664065565
17810;mariapolis;SP;;;-21.795775620123983;-51.185869746976095
96160;capao do leao;RS;;;-31.75262449177539;-52.430731836425856
17390;sao sebastiao da serra;SP;;;;
57620;igaci;AL;;;-9.537973348155305;-36.63070656476612
33020;santa luzia;MG;;;-19.75658206104723;-43.83501080061789
64923;alvorada do gurgueia;PI;;;-8.455556999999946;-43.978332499999965
85503;pato branco;PR;;;-26.205097456800125;-52.68373399514325
9606;sao bernardo do campo;SP;;;-23.67566850043268;-46.56173349708581
40385;salvador;BA;;;-12.928924638300462;-38.47814511865296
88590;anita garibaldi;SC;;;-27.688010028631528;-51.12997927501305
53270;olinda;PE;;;-7.998775082982315;-34.89282816694558
8474;sao paulo;SP;;;-23.58230353622406;-46.40332804591979
35485;rio manso;MG;;;-20.29001431877884;-44.33570966894638
4381;sao paulo;SP;;;-23.65339541854689;-46.66870379254422
44895;barro alto;BA;;;-11.762946537705693;-41.90726687365007
16018;aracatuba;SP;;;-21.225285295753565;-50.43628367652801
96503;cachoeira do sul;RS;;;-30.02360801408486;-52.91332609031451
29185;fundao;ES;;;-19.933989498185696;-40.405765534571934
57545;inhapi;AL;;;-9.221200793777086;-37.75086088133125
64074;teresina;PI;;;-5.062244886015354;-42.71593267361131
4806;sao paulo;SP;;;-23.710817346932885;-46.702661155144575
2867;sao paulo;SP;;;-23.471029016100157;-46.68309642270183
8508;ferraz de vasconcelos;SP;;;-23.56434817142456;-46.371407446343056
28143;mussurepe;RJ;;;-21.84251257848949;-41.25341551332294
2474;sao paulo;SP;;;-23.47729245045876;-46.65568039454087
98855;entre-ijuis;RS;;;-28.3596317243752;-54.27050538416504
72323;brasilia;DF;;;-15.880175850969112;-48.11775609087277
94970;cachoeirinha;RS;;;-29.88763965221807;-51.08846430359143
4246;sao paulo;SP;;;-23.614268857060445;-46.601038958104816
37520;pedralva;MG;;;-22.248432439398076;-45.4621217387963
88735;gravatal;SC;;;-28.32603434263272;-49.06566380829775
12720;cruzeiro;SP;;;-22.563846;-44.94922420038666
57370;traipu;AL;;;-9.970578300415776;-37.00358396139679
18435;nova campina;SP;;;-24.12512958321233;-48.90885881818258
17760;inubia paulista;SP;;;-21.76939271789486;-50.96046181288061
11622;sao sebastiao;SP;;;-23.77258514014666;-45.69432553147075
68800;breves;PA;;;-1.6753652411400215;-50.48117379143431
25904;mage;RJ;;;-22.65327757899996;-43.06217905099993
64079;teresina;PI;;;-5.113239831333186;-42.75174538789214
83414;colombo;PR;;;-25.29388622779014;-49.225293065900594
1122;sao paulo;SP;;;-23.531280767701485;-46.637260391482464
82025;curitiba;PR;;;-25.415083225921865;-49.31619897683071
93270;esteio;RS;;;-29.843090570257583;-51.18132555183935
18278;tatui;SP;;;-23.34396804628055;-47.85528518815087
72710;brasilia;DF;;;-15.68739447758306;-48.19609368558727
95914;lajeado;RS;;;-29.434770858166107;-51.96763151874975
56503;arcoverde;PE;;;-8.414954999999992;-37.06603825753896
44580;sao miguel das matas;BA;;;-13.047493500000002;-39.454452
15707;jales;SP;;;-20.24226074796197;-50.5585532898521
89056;blumenau;SC;;;-26.875866915056168;-49.06946447108648
9445;ribeirao pires;SP;;;-23.69092956400813;-46.36382142766213
32372;contagem;MG;;;-19.92889941209888;-44.026109375532336
7909;francisco morato;SP;;;-23.29101940434972;-46.746038100293504
89219;joinville;SC;;;-26.25413501236067;-48.87133423020441
44930;presidente dutra;BA;;;-11.295027211364394;-41.98903689950129
59290;sao goncalo do amarante;RN;;;-5.750633421641003;-35.29546815160252
29024;vitoria;ES;;;-20.29290135827245;-40.34320431664744
95903;lajeado;RS;;;-29.46307478757639;-52.0214695848447
83301;piraquara;PR;;;-25.44358887001584;-49.06668149174124
28425;cambiasca;RJ;;;-21.714719999999943;-41.92499999999996
57010;maceio;AL;;;-9.673522969999963;-35.75954999999993
39628;comercinho;MG;;;-16.298767786857304;-41.7970543633526
19220;narandiba;SP;;;-22.40733114884136;-51.52248754941963
3315;sao paulo;SP;;;-23.54306394809284;-46.57284766403137
78093;cuiaba;MT;;;-15.660252744266634;-56.04230310489821
72813;luziania;GO;;;-16.234607503265902;-47.94682163265032
78665;alto boa vista;MT;;;-11.672235434747334;-51.37828852559497
70353;brasilia;DF;;;-15.8100720758384;-47.900092949441074
97280;dona francisca;RS;;;-29.62664825697206;-53.365747534969536
37300;andrelandia;MG;;;-21.74191823788704;-44.31411985816899
58041;joao pessoa;PB;;;-7.120710167638066;-34.85335872967277
65911;imperatriz;MA;;;-5.521374746990354;-47.49423698074503
4007;sao paulo;SP;;;-23.57828270774424;-46.65102362378097
48130;aramari;BA;;;-12.104527041328868;-38.49751598252456
3681;sao paulo;SP;;;-23.52146483819031;-46.48417957507647
22772;rio de janeiro;RJ;;;-22.948336079923887;-43.3612598583012
66623;belem;PA;;;-1.4432955950561102;-48.481849716795615
39928;santa maria do salto;MG;;;-16.250688575226654;-40.150911520053775
66083;belem;PA;;;-1.4183195981015178;-48.466735570488815
72420;brasilia;DF;;;-16.03245608142351;-48.054826417949855
93819;sapiranga;RS;;;-29.640840456688228;-50.99064842277813
40105;salvador;BA;;;-12.994577654452092;-38.512418112960944
8880;mogi das cruzes;SP;;;-23.519975947056054;-46.18756607644843
12601;lorena;SP;;;-22.739541788793304;-45.13516754801203
17160;arealva;SP;;;-22.032324794455896;-48.90920500612332
4064;sao paulo;SP;;;-23.619805407438392;-46.64897384984707
60353;fortaleza;CE;;;-3.7226745000000014;-38.6056755
75706;catalao;GO;;;-18.163539770332644;-47.94824052389647
85780;boa vista da aparecida;PR;;;-25.445289813645804;-53.40647333423502
88021;florianopolis;SC;;;-27.612901001115706;-48.5439167605234
70345;brasilia;DF;;;-15.813304360472095;-47.89887177905579
36157;piau;MG;;;-21.509210218328228;-43.32506142162322
44095;feira de santana;BA;;;-12.29841979842817;-38.93830938526735
36887;muriae;MG;;;-21.135105838190317;-42.40437998265908
18640;pardinho;SP;;;-23.087760940509984;-48.369335601835495
48793;caldas do jorro;BA;;;-11.027780139903946;-38.791894904061046
35438;acaiaca;MG;;;-20.36377943737353;-43.14662318269655
24740;sao goncalo;RJ;;;-22.83150770446966;-43.00284434736725
16790;bento de abreu;SP;;;-21.270726224626276;-50.81072235725438
78711;rondonopolis;MT;;;-16.440095056159034;-54.66283262360666
3239;sao paulo;SP;;;-23.5945789730798;-46.54536038051818
12284;cacapava;SP;;;-23.11125490674591;-45.70176767124474
78508;nova guarita;MT;;;-10.311060401985005;-55.40503660692545
17680;iacri;SP;;;-21.85814149183314;-50.692336795043815
14097;ribeirao preto;SP;;;-21.209355670552256;-47.75455123688613
74884;goiania;GO;;;-16.72204111672155;-49.18413937967532
55004;caruaru;PE;;;-8.286688780194964;-35.97116381695427
65750;esperantinopolis;MA;;;-4.875864733200351;-44.881622265944806
5892;sao paulo;SP;;;-23.66130574219674;-46.78506411329512
12506;guaratingueta;SP;;;-22.803390518707644;-45.21156803008076
87055;maringa;PR;;;-23.45324990010192;-51.89900700200688
73790;cavalcante;GO;;;-13.796758370945645;-47.45562986494824
5388;sao paulo;SP;;;-23.56878740383172;-46.76055683458364
3937;sao paulo;SP;;;-23.58790062753188;-46.501829952680446
3434;sao paulo;SP;;;-23.55518986011885;-46.53098945545043
85040;guarapuava;PR;;;-25.380936241733576;-51.48886255438868
4068;sao paulo;SP;;;-23.619421078827376;-46.64733439355993
17560;vera cruz;SP;;;-22.21809435900965;-49.819059875867154
58085;joao pessoa;PB;;;-7.141041890645741;-34.88702164793122
60768;fortaleza;CE;;;-3.8206120589999273;-38.56940199999997
58076;joao pessoa;PB;;;-7.175461120071454;-34.88217122656022
56870;triunfo;PE;;;-7.830178481047268;-38.10474229467637
57038;maceio;AL;;;-9.632971026920206;-35.6969696014484
4283;sao paulo;SP;;;-23.613269060505505;-46.60529227116393
66625;belem;PA;;;-1.3626683479999429;-48.43685499999998
99457;jacuizinho;RS;;;-29.033645685238604;-53.04832096214403
36740;recreio;MG;;;-21.52500922566178;-42.47331992756999
4630;sao paulo;SP;;;-23.63467626755726;-46.66307784026777
65048;sao luis;MA;;;-2.556325930731293;-44.24680824675432
96076;pelotas;RS;;;-31.77158639993657;-52.31383959048413
44713;quixabeira;BA;;;-11.409215807412826;-40.11681996706936
4129;sao paulo;SP;;;-23.60033913044608;-46.62326008465575
55345;iati;PE;;;-9.044377464901023;-36.84717360711484
43825;candeias;BA;;;-12.678220797631704;-38.53777526971047
44770;pindobacu;BA;;;-10.742703695274544;-40.361641601752446
15690;indiapora;SP;;;-19.978670454882973;-50.28945423424805
38220;planura;MG;;;-20.140612484299115;-48.70851384020849
3804;sao paulo;SP;;;-23.50271592062436;-46.48299647362806
5576;sao paulo;SP;;;-23.587340805153268;-46.79203581141435
9618;sao bernardo do campo;SP;;;-23.66682232944774;-46.56472102827652
2346;sao paulo;SP;;;-23.472004872323875;-46.60844051151254
50040;recife;PE;;;-8.054879589693744;-34.87707500599807
12410;pindamonhangaba;SP;;;-22.930835789732065;-45.45541469052191
53429;paulista;PE;;;-7.891767684115267;-34.83946144689926
89824;bom jesus;SC;;;-26.734393777596978;-52.39085754123138
40455;salvador;BA;;;-12.936358241785712;-38.50000142002342
40253;salvador;BA;;;-12.981665954463953;-38.48698932908981
8742;mogi das cruzes;SP;;;-23.553784424770924;-46.208798940185744
39516;mamonas;MG;;;-15.046670282997718;-42.95524548831688
5455;sao paulo;SP;;;-23.53689213711117;-46.71311138051819
95885;imigrante;RS;;;-29.35673031855486;-51.776912825441656
76897;jaru;RO;;;;
36180;rio pomba;MG;;;-21.27270087424533;-43.176832075214286
